,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction
21,3,106.12,20,2012-04-19,0,107.88,105.07,2,107.53,110.87,107.61,22,105.49,0.0,bear confirmed,9240300,6235458.0,1.4818959569609802,0.90,1
22,0,105.04,20,2012-04-20,0,106.66,104.93,0,106.41,110.87,107.61,22,105.49,0.0,bear confirmed,5369600,6243686.0,0.8600048112605279,1.84,1
23,3,104.40,20,2012-04-23,0,104.57,102.83,2,103.25,110.87,107.61,20,103.41,0.0,bear confirmed,7047600,6289242.0,1.120580190744767,3.17,1
24,4,106.60,21,2012-04-24,1,106.73,103.73,3,104.22,110.87,103.41,23,106.54,0.0,bear correction,4701900,6266292.0,0.7503480527240033,1.14,1
25,0,106.48,21,2012-04-25,1,107.54,105.30,0,107.54,110.87,103.41,23,106.54,0.0,bear correction,5080600,6288104.0,0.8079700971866878,-0.20,0
26,1,107.02,21,2012-04-26,1,107.95,105.64,1,105.97,110.87,103.41,24,107.61,0.0,bear correction,4587600,6282450.0,0.7302246734952128,-2.83,0
27,0,106.88,21,2012-04-27,1,107.42,105.88,0,106.71,110.87,103.41,23,106.54,0.0,bear correction,4008400,6240382.0,0.6423324725954277,-5.06,0
28,0,107.57,21,2012-04-30,1,107.71,106.13,0,106.68,110.87,103.41,24,107.61,0.0,bear correction,4240300,6197740.0,0.684168745381381,-4.77,0
29,1,107.74,21,2012-05-01,1,108.82,106.64,1,107.28,110.87,103.41,25,108.68,0.0,bear correction,4308600,6180266.0,0.6971544590475556,-5.57,0
30,2,106.28,22,2012-05-02,0,106.94,105.35,3,106.59,108.68,103.41,22,105.49,0.0,bear confirmed,3956400,6152986.0,0.6430048760065438,-6.05,0
31,3,104.19,22,2012-05-03,0,106.76,103.52,1,106.48,108.68,103.41,21,104.44,0.0,bear confirmed,4854800,6159912.0,0.7881281420903415,-4.87,0
32,3,101.82,22,2012-05-04,0,103.60,101.64,2,103.49,108.68,103.41,19,102.38,0.0,bear confirmed,5500100,6157722.0,0.8932036879872135,-6.41,0
33,3,102.80,22,2012-05-07,0,103.56,101.16,1,101.39,108.68,103.41,18,101.37,0.0,bear confirmed,3267400,6125520.0,0.5334077759928953,-9.60,0
34,0,102.17,22,2012-05-08,0,102.94,100.68,0,101.82,108.68,103.41,18,101.37,0.0,bear confirmed,4065900,6119434.0,0.6644241934793316,-8.87,0
35,3,100.23,22,2012-05-09,0,101.49,99.64,1,100.24,108.68,103.41,17,100.37,0.0,bear confirmed,4777100,6086012.0,0.784931084592012,-8.49,0
36,3,99.32,22,2012-05-10,0,102.16,99.14,1,101.42,108.68,103.41,16,99.37,0.0,bear confirmed,4694200,6046882.0,0.7763009101219438,-8.63,0
37,3,95.41,22,2012-05-11,0,96.96,94.90,4,96.61,108.68,103.41,12,95.50,0.0,bear confirmed,10631800,6049802.0,1.757379828298513,-6.20,0
38,3,93.20,22,2012-05-14,0,94.42,92.78,2,94.22,108.68,103.41,10,93.61,0.0,bear confirmed,10075600,6110432.0,1.6489177851909653,-3.04,0
39,0,93.30,22,2012-05-15,0,95.07,93.21,0,93.55,108.68,103.41,10,93.61,0.0,bear confirmed,5656700,6111312.0,0.9256113908110075,-2.19,0
40,3,91.74,22,2012-05-16,0,95.42,91.74,2,93.93,108.68,103.41,8,91.77,0.0,bear confirmed,5797200,6064034.0,0.9559972783793759,-0.15,0
41,3,90.69,22,2012-05-17,0,93.36,90.69,1,92.08,108.68,103.41,7,90.86,0.0,bear confirmed,6375200,6079638.0,1.0486150655680486,-0.20,0
42,3,89.21,22,2012-05-18,0,91.46,88.75,2,91.11,108.68,103.41,5,89.07,0.0,bear confirmed,7184700,6127650.0,1.1725049570389954,1.13,1
43,3,90.16,22,2012-05-21,0,91.13,87.81,1,88.56,108.68,103.41,4,88.19,0.0,bear confirmed,5314700,6133932.0,0.8664426015808457,1.70,1
44,4,91.11,23,2012-05-22,1,93.37,90.23,5,90.50,108.68,88.19,9,92.69,0.0,bear correction,5839700,6169526.0,0.9465394910403165,-2.30,0
45,2,91.59,24,2012-05-23,0,92.03,89.22,3,90.38,92.69,88.19,6,89.96,0.0,bear confirmed,5469700,6041226.0,0.9053956928610186,-1.76,0
46,0,90.49,24,2012-05-24,0,92.02,89.53,0,91.85,92.69,88.19,6,89.96,0.0,bear confirmed,5177300,5848028.0,0.8853069786943565,-3.53,0
47,0,90.34,24,2012-05-25,0,91.34,90.16,0,90.19,92.69,88.19,7,90.86,0.0,bear confirmed,3096000,5765036.0,0.5370304712754612,-4.92,0
48,0,91.86,24,2012-05-29,0,91.88,89.53,0,91.06,92.69,88.19,6,89.96,0.0,bear confirmed,4528000,5707082.0,0.7934001999620822,-5.31,0
49,3,88.81,24,2012-05-30,0,90.96,88.62,1,90.75,92.69,88.19,5,89.07,0.0,bear confirmed,5713200,5660932.0,1.0092331086117976,0.33,1
50,3,89.83,24,2012-05-31,0,90.72,87.95,1,89.08,92.69,88.19,4,88.19,0.0,bear confirmed,4833000,5592652.0,0.8641696282908359,-1.60,0
51,3,86.96,24,2012-06-01,0,88.42,86.54,1,88.30,92.69,88.19,3,87.32,0.0,bear confirmed,5384700,5603936.0,0.9608782113143334,1.78,1
52,3,85.42,24,2012-06-04,0,87.31,85.00,2,87.07,92.69,88.19,1,85.60,0.0,bear confirmed,5332600,5610020.0,0.9505491959030449,1.69,1
53,0,86.55,24,2012-06-05,0,87.30,85.15,0,85.38,92.69,88.19,1,85.60,0.0,bear confirmed,4682900,5600466.0,0.8361625621867894,1.72,1
54,4,89.14,25,2012-06-06,1,89.24,87.21,4,87.33,92.69,85.60,5,89.07,0.0,bear correction,6399600,5639578.0,1.1347657572960246,-2.11,0
55,1,88.23,25,2012-06-07,1,91.52,87.57,2,90.71,92.69,85.60,7,90.86,0.0,bear correction,6068400,5652006.0,1.073671896314335,-0.17,0
