,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
0,0,75.07,7,2012-03-20,1,75.50,74.82,0,74.95,75.96,73.00,17,75.21,1.0,bull confirmed,13613800,15798056.0,0.8617389380060433,0.01,1,0.013320900492873319,1
1,0,74.56,7,2012-03-21,1,75.06,74.35,0,75.06,75.96,73.00,16,74.46,1.0,bull confirmed,14212400,15849020.0,0.8967368329398284,-0.13,0,-0.17435622317596566,1
2,0,73.97,7,2012-03-22,1,74.50,73.77,0,74.10,75.96,73.00,16,74.46,1.0,bull confirmed,13884400,15865092.0,0.8751540804175608,0.65,1,0.8787346221441125,1
3,0,74.16,7,2012-03-23,1,74.53,73.70,0,73.99,75.96,73.00,16,74.46,1.0,bull confirmed,12557700,15819618.0,0.7938055141407334,1.02,1,1.3754045307443366,1
4,0,75.44,7,2012-03-26,1,75.63,74.61,0,74.70,75.96,73.00,17,75.21,1.0,bull confirmed,17336800,15819210.0,1.0959333620326173,0.04,1,0.053022269353128315,1
5,0,75.08,7,2012-03-27,1,75.63,75.02,0,75.54,75.96,73.00,17,75.21,1.0,bull confirmed,12509200,15758362.0,0.7938134686841183,-0.68,0,-0.9057005860415557,1
6,0,74.43,7,2012-03-28,1,74.96,73.80,0,74.86,75.96,73.00,16,74.46,1.0,bull confirmed,16155300,15768910.0,1.0245032789203565,-0.77,0,-1.0345290877334408,1
7,0,74.62,7,2012-03-29,1,74.66,73.60,0,73.96,75.96,73.00,16,74.46,1.0,bull confirmed,13199700,15697820.0,0.8408619795614932,-1.10,0,-1.474135620477084,1
8,0,75.18,7,2012-03-30,1,75.21,74.62,0,74.96,75.96,73.00,17,75.21,1.0,bull confirmed,12968300,15629516.0,0.8297313877153969,-2.47,0,-3.285448257515297,0
9,1,75.48,7,2012-04-02,1,76.00,74.82,1,75.07,75.96,73.00,18,75.96,1.0,bull confirmed,13853300,15522176.0,0.8924844042484765,-4.25,0,-5.63063063063063,0
10,2,74.40,8,2012-04-03,0,75.22,73.68,3,75.20,75.96,73.00,15,73.73,1.0,bull correction,17714900,15569506.0,1.1377946095399558,-2.71,0,-3.64247311827957,0
11,0,73.66,8,2012-04-04,0,73.99,73.24,0,73.94,75.96,73.00,15,73.73,1.0,bull correction,17112800,15664486.0,1.0924584438965952,-1.19,0,-1.615530817268531,1
12,0,73.52,8,2012-04-05,0,74.01,73.12,0,73.30,75.96,73.00,15,73.73,1.0,bull correction,11954700,15539534.0,0.7693087836482098,-1.62,0,-2.20348204570185,0
13,3,72.71,8,2012-04-09,0,73.13,72.54,1,72.80,75.96,73.00,14,73.00,1.0,bull correction,11027000,15446910.0,0.7138644557390442,0.11,1,0.15128593040847202,1
14,3,71.23,8,2012-04-10,0,72.60,70.98,2,72.60,75.96,73.00,12,71.56,0.0,bear confirmed,19993700,15527250.0,1.2876523531211257,2.84,1,3.98708409378071,2
15,0,71.69,8,2012-04-11,0,72.25,71.21,0,72.04,75.96,73.00,12,71.56,0.0,bear confirmed,15856200,15487034.0,1.0238371014101215,2.64,1,3.682521969591296,2
16,0,72.47,8,2012-04-12,0,72.58,71.39,0,71.64,75.96,73.00,12,71.56,0.0,bear confirmed,15266200,15247842.0,1.0012039736508287,1.45,1,2.0008279287981234,2
17,0,71.90,8,2012-04-13,0,72.54,71.82,0,71.92,75.96,73.00,13,72.27,0.0,bear confirmed,13856500,15079650.0,0.9188873747069727,2.04,1,2.8372739916550764,2
18,0,72.82,8,2012-04-16,0,73.15,72.06,0,72.16,75.96,73.00,13,72.27,0.0,bear confirmed,17526100,15069762.0,1.1629977965146363,1.46,1,2.0049436967865972,2
19,4,74.07,9,2012-04-17,1,74.20,73.31,3,73.38,75.96,71.56,15,73.73,0.0,bear correction,14208000,15031014.0,0.9452456101763993,0.75,1,1.012555690562981,1
20,1,74.33,9,2012-04-18,1,74.59,73.70,1,73.73,75.96,71.56,16,74.46,0.0,bear correction,12997500,14990946.0,0.8670233352851782,0.95,1,1.2780842190232746,1
21,0,73.92,9,2012-04-19,1,74.48,73.66,0,74.12,75.96,71.56,16,74.46,0.0,bear correction,15973800,14994054.0,1.0653423016883892,0.69,1,0.9334415584415584,1
22,0,73.94,9,2012-04-20,1,74.48,73.71,0,74.16,75.96,71.56,16,74.46,0.0,bear correction,17216600,15043134.0,1.1444822601460574,0.68,1,0.9196645929131728,1
23,0,74.28,9,2012-04-23,1,74.49,73.15,0,73.27,75.96,71.56,16,74.46,0.0,bear correction,15197200,15005610.0,1.012767891475255,0.56,1,0.7539041464728056,1
24,0,74.82,9,2012-04-24,1,74.88,74.24,0,74.24,75.96,71.56,16,74.46,0.0,bear correction,11632500,14931682.0,0.7790482009997266,0.63,1,0.8420208500400962,1
25,1,75.28,9,2012-04-25,1,75.57,74.30,1,75.11,75.96,71.56,17,75.21,0.0,bear correction,18476800,15071744.0,1.2259231579304957,-0.56,0,-0.7438894792773645,1
26,0,74.61,9,2012-04-26,1,74.72,73.81,0,73.92,75.96,71.56,16,74.46,0.0,bear correction,17262400,15157754.0,1.1388494627898038,-0.37,0,-0.4959120761292052,1
27,0,74.62,9,2012-04-27,1,75.14,74.51,0,74.98,75.96,71.56,16,74.46,0.0,bear correction,11372900,15106980.0,0.752824191201683,-1.31,0,-1.7555615116590726,1
28,0,74.84,9,2012-04-30,1,75.24,74.43,0,74.51,75.96,71.56,17,75.21,0.0,bear correction,11735400,15046296.0,0.779952753820608,-1.61,0,-2.151256012827365,0
29,0,75.45,9,2012-05-01,1,75.86,74.66,0,74.95,75.96,71.56,17,75.21,0.0,bear correction,13816900,14990690.0,0.9216987343477852,-2.62,0,-3.472498343273691,0
30,0,74.72,9,2012-05-02,1,75.11,74.40,0,75.03,75.96,71.56,16,74.46,0.0,bear correction,11108700,14903238.0,0.7453883511757646,-2.50,0,-3.345824411134904,0
31,0,74.24,9,2012-05-03,1,74.88,73.95,0,74.86,75.96,71.56,16,74.46,0.0,bear correction,9998600,14863546.0,0.6726927746582141,-1.94,0,-2.613146551724138,0
32,0,73.31,9,2012-05-04,1,73.95,73.16,0,73.78,75.96,71.56,15,73.73,0.0,bear correction,15055500,14916564.0,1.0093142093581338,-0.78,0,-1.0639749011048971,1
33,2,73.23,10,2012-05-07,0,73.50,72.90,3,73.06,75.21,71.56,14,73.00,0.0,bear confirmed,12018100,14941584.0,0.804339084798506,-1.56,0,-2.1302744776730846,0
34,3,72.83,10,2012-05-08,0,73.04,71.87,1,72.60,75.21,71.56,13,72.27,0.0,bear confirmed,19602400,15067162.0,1.3010014759249287,-1.44,0,-1.9772071948372922,1
35,0,72.22,10,2012-05-09,0,72.87,71.84,0,71.98,75.21,71.56,13,72.27,0.0,bear confirmed,17424000,15129290.0,1.1516733435607356,-0.50,0,-0.6923289947382997,1
36,0,72.30,10,2012-05-10,0,72.96,72.05,0,72.76,75.21,71.56,13,72.27,0.0,bear confirmed,13234600,15028118.0,0.8806558479245372,-0.81,0,-1.120331950207469,1
37,0,72.53,10,2012-05-11,0,73.13,72.04,0,72.17,75.21,71.56,13,72.27,0.0,bear confirmed,12061700,15016582.0,0.8032253944339663,-1.42,0,-1.9578105611471115,1
38,3,71.67,10,2012-05-14,0,71.97,71.54,1,71.80,75.21,71.56,12,71.56,0.0,bear confirmed,12675900,15043232.0,0.8426314238855055,-0.07,0,-0.09766987581972932,1
39,0,71.39,10,2012-05-15,0,72.21,71.16,0,71.57,75.21,71.56,12,71.56,0.0,bear confirmed,15757400,15102318.0,1.0433762552212185,0.14,1,0.19610589718447963,1
40,0,71.72,10,2012-05-16,0,72.57,71.39,0,71.54,75.21,71.56,12,71.56,0.0,bear confirmed,15034500,15072850.0,0.9974556901979387,-0.12,0,-0.16731734523145567,1
41,0,71.49,10,2012-05-17,0,72.10,71.29,0,71.70,75.21,71.56,12,71.56,0.0,bear confirmed,17698200,15131460.0,1.1696293682169467,0.61,1,0.8532661910756749,1
42,3,71.11,10,2012-05-18,0,72.20,70.72,1,71.89,75.21,71.56,11,70.85,0.0,bear confirmed,21747200,15185764.0,1.4320780963012463,0.53,1,0.7453241456897765,1
43,0,71.60,10,2012-05-21,0,71.68,70.76,0,71.06,75.21,71.56,11,70.85,0.0,bear confirmed,13730400,15119522.0,0.9081239473046833,-0.09,0,-0.12569832402234637,1
44,0,71.53,10,2012-05-22,0,72.30,71.15,0,71.69,75.21,71.56,12,71.56,0.0,bear confirmed,13790000,15015042.0,0.9184123494293256,-1.89,0,-2.642248007828883,0
45,3,71.60,10,2012-05-23,0,71.64,69.79,1,71.39,75.21,71.56,10,70.15,0.0,bear confirmed,17582200,15029620.0,1.1698366292694027,-2.97,0,-4.148044692737431,0
46,0,72.10,10,2012-05-24,0,72.25,71.31,0,71.82,75.21,71.56,12,71.56,0.0,bear confirmed,14113600,14988146.0,0.9416508219228715,-4.09,0,-5.672676837725382,0
