,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
432,4,124.61,61,2013-12-06,1,125.14,123.53,3,124.06,124.93,121.25,75,124.93,1.0,bull confirmed,5341800,4398032.0,1.2145887069489263,-1.24,0,-0.9951047267474521,1
433,0,124.15,61,2013-12-09,1,125.32,124.05,0,124.90,124.93,121.25,75,124.93,1.0,bull confirmed,3799000,4417034.0,0.8600794107539131,0.04,1,0.03221908981071285,1
434,0,123.25,61,2013-12-10,1,124.48,121.85,0,123.20,124.93,121.25,74,123.69,1.0,bull confirmed,4061300,4417602.0,0.9193449296699884,2.01,1,1.6308316430020284,1
435,0,122.20,61,2013-12-11,1,123.35,122.09,0,123.25,124.93,121.25,73,122.47,1.0,bull confirmed,3358300,4427154.0,0.758568597342672,2.70,1,2.20949263502455,2
436,0,122.57,61,2013-12-12,1,123.20,121.59,0,121.78,124.93,121.25,73,122.47,1.0,bull confirmed,3617700,4442070.0,0.8144176026041913,2.03,1,1.6561964591661908,1
437,0,123.37,61,2013-12-13,1,123.76,122.73,0,123.02,124.93,121.25,74,123.69,1.0,bull confirmed,3139400,4415756.0,0.7109541378645016,2.62,1,2.1236929561481723,2
438,0,124.19,61,2013-12-16,1,124.63,123.47,0,123.78,124.93,121.25,74,123.69,1.0,bull confirmed,3979500,4415386.0,0.9012802051734549,1.55,1,1.2480876076978822,1
439,1,125.26,61,2013-12-17,1,127.30,124.78,1,127.14,124.93,121.25,76,126.18,1.0,bull confirmed,6753000,4474006.0,1.5093855484324339,0.87,1,0.6945553249241577,1
440,2,124.90,62,2013-12-18,0,125.78,122.46,3,125.24,126.18,121.25,73,122.47,1.0,bull correction,5632400,4495174.0,1.2529882046835117,2.56,1,2.0496397117694154,2
441,0,124.60,62,2013-12-19,0,125.58,123.47,0,124.45,126.18,121.25,74,123.69,1.0,bull correction,3177100,4464272.0,0.711672586258185,1.60,1,1.2841091492776886,1
442,4,125.99,63,2013-12-20,1,127.08,124.90,3,124.90,126.18,122.47,76,126.18,1.0,bull confirmed,5454600,4460656.0,1.2228246248982213,-0.69,0,-0.5476625128978491,1
