,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
252,0,85.75,31,2013-03-22,1,85.80,84.84,0,85.02,75.96,73.73,30,85.60,1.0,bull confirmed,3207800,3715866.0,0.8632711728571483,-0.61,0,-0.7113702623906706,1
253,0,85.02,31,2013-03-25,1,86.12,84.60,0,85.92,75.96,73.73,30,85.60,1.0,bull confirmed,2353700,3692110.0,0.6374945491873211,0.18,1,0.2117148906139732,1
254,0,84.89,31,2013-03-26,1,85.65,84.79,0,85.46,75.96,73.73,30,85.60,1.0,bull confirmed,3004200,3692522.0,0.813590277864289,0.50,1,0.5889975262103899,1
255,0,84.85,31,2013-03-27,1,84.99,83.64,0,84.60,75.96,73.73,29,84.75,1.0,bull confirmed,2442700,3678868.0,0.6639814203717013,0.51,1,0.601060695344726,1
256,0,85.60,31,2013-03-28,1,85.88,85.22,0,85.30,75.96,73.73,30,85.60,1.0,bull confirmed,4046700,3704626.0,1.0923369862436856,-0.72,0,-0.8411214953271028,1
257,0,85.14,31,2013-04-01,1,85.58,84.93,0,85.36,75.96,73.73,29,84.75,1.0,bull confirmed,2543400,3706548.0,0.6861910327345012,0.72,1,0.8456659619450317,1
258,0,85.20,31,2013-04-02,1,85.70,85.07,0,85.35,75.96,73.73,30,85.60,1.0,bull confirmed,2586400,3689662.0,0.7009856187368925,1.34,1,1.5727699530516432,1
259,0,85.39,31,2013-04-03,1,86.10,85.22,0,85.35,75.96,73.73,30,85.60,1.0,bull confirmed,4407400,3693410.0,1.1933145792099984,1.82,1,2.131397119100597,2
260,0,85.36,31,2013-04-04,1,85.94,85.17,0,85.55,75.96,73.73,30,85.60,1.0,bull confirmed,3029500,3671646.0,0.8251067777231247,2.43,1,2.8467666354264294,2
261,0,84.88,31,2013-04-05,1,84.98,84.20,0,84.29,75.96,73.73,29,84.75,1.0,bull confirmed,2564800,3643744.0,0.7038913820509893,2.79,1,3.2869934024505185,2
262,0,85.86,31,2013-04-08,1,85.87,84.68,0,85.06,75.96,73.73,30,85.60,1.0,bull confirmed,2386000,3584420.0,0.6656586002756374,-0.18,0,-0.20964360587002095,1
263,1,86.54,31,2013-04-09,1,86.66,85.56,1,86.07,75.96,73.73,31,86.45,1.0,bull confirmed,3181300,3557076.0,0.8943581750853791,0.05,1,0.05777675063554426,1
264,1,87.21,31,2013-04-10,1,87.68,86.71,1,86.78,75.96,73.73,32,87.32,1.0,bull confirmed,3780200,3543728.0,1.066729726434986,-2.14,0,-2.4538470358903797,0
265,0,87.79,31,2013-04-11,1,87.81,87.20,0,87.52,75.96,73.73,32,87.32,1.0,bull confirmed,3908900,3534514.0,1.1059229076472747,-3.91,0,-4.4538102289554615,0
266,0,87.67,31,2013-04-12,1,87.67,87.20,0,87.62,75.96,73.73,32,87.32,1.0,bull confirmed,2539600,3495724.0,0.7264875602307276,-2.26,0,-2.577848750998061,0
267,0,85.68,31,2013-04-15,1,87.48,85.67,0,87.38,75.96,73.73,32,87.32,1.0,bull confirmed,3956200,3460008.0,1.143407760906911,0.11,1,0.1283846872082166,1
268,0,86.59,31,2013-04-16,1,86.88,85.87,0,86.49,75.96,73.73,31,86.45,1.0,bull confirmed,2843400,3381406.0,0.8408928120432743,-1.48,0,-1.7092042961080955,1
269,2,85.07,32,2013-04-17,0,86.02,84.67,3,85.93,87.32,73.73,29,84.75,1.0,bull correction,3531700,3334160.0,1.0592473066679464,-0.78,0,-0.9168919713177384,1
270,3,83.88,32,2013-04-18,0,85.31,83.60,1,85.13,87.32,73.73,28,83.91,1.0,bull correction,4387800,3319788.0,1.3217109044312467,0.51,1,0.6080114449213162,1
271,0,85.41,32,2013-04-19,0,85.47,84.04,0,84.04,87.32,73.73,29,84.75,1.0,bull correction,3784200,3328578.0,1.1368818756838506,-1.90,0,-2.224563868399485,0
272,0,85.79,32,2013-04-22,0,86.18,84.79,0,85.41,87.32,73.73,30,85.60,1.0,bull correction,3133200,3315628.0,0.9449793523278245,-1.85,0,-2.156428488168784,0
273,3,85.11,32,2013-04-23,0,86.35,83.06,1,85.48,87.32,73.73,27,83.08,1.0,bull correction,6504600,3368734.0,1.9308737347620797,-1.47,0,-1.7271765949947127,1
274,0,84.29,32,2013-04-24,0,85.27,84.13,0,84.96,87.32,73.73,29,84.75,1.0,bull correction,4228100,3391716.0,1.2465961183070753,-0.87,0,-1.0321509075809705,1
275,0,84.39,32,2013-04-25,0,85.38,84.29,0,84.66,87.32,73.73,29,84.75,1.0,bull correction,3592100,3397256.0,1.0573533463477582,-0.33,0,-0.391041592605759,1
276,0,83.51,32,2013-04-26,0,84.48,83.50,0,84.32,87.32,73.73,28,83.91,1.0,bull correction,2927400,3384310.0,0.8649916822040534,1.80,1,2.1554304873667824,2
277,0,83.94,32,2013-04-29,0,84.10,83.03,0,83.62,87.32,73.73,27,83.08,1.0,bull correction,2993600,3371594.0,0.8878886366507949,1.72,1,2.049082678103407,2
